Invoice ID,Customer,Division,Department,Cost Center,Vendor,Invoice Date,Due Date,Amount,Tax,Currency,Payment Method,Payment Status,Days Late,Expense Category,Account Code,Ledger Type,Revenue,Is_Default,Credit_Score,Credit_Risk_Level,Net_Profit,Audit_Risk_Score,Predicted Expense Category
INV-2024-10226,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Yotta Data Services,2024-01-12,2024-02-26,262414.75,47234.65,INR,Direct Debit,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),369530.7516890717,0,638,Fair,59881.35168907171,0,Cloud Compute & Server Hosting
INV-2024-13149,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,MakeMyTrip,2024-01-12,2024-02-26,74349.49,13382.91,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,81909.11365189018,0,816,Exceptional,-5823.286348109828,0,Travel & Lodging
INV-2024-13173,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,BambooHR,2024-01-12,2024-01-27,89228.04,16061.05,INR,Bank Transfer (NEFT),Pending,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),99072.97148153145,0,565,Very Poor,-6216.118518468542,0,HR & Payroll Software
INV-2024-10428,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,JetBrains,2024-01-12,2024-02-11,59050.77,10629.14,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx),75612.01864464347,0,301,Very Poor,5932.108644643471,0,Software Subscriptions (SaaS)
INV-2024-10301,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2024-01-12,2024-03-12,1594939.26,287089.07,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),2183387.023440908,0,370,Very Poor,301358.69344090816,0,Project Engineering Contractors
INV-2024-11876,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,MakeMyTrip,2024-01-12,2024-02-11,185377.62,33367.97,INR,Direct Debit,Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment,226157.75449632428,0,335,Very Poor,7412.164496324287,0,Travel & Lodging
INV-2024-13474,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-01-13,2024-02-12,2162400.27,389232.05,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),3182123.356201964,0,819,Exceptional,630491.0362019639,0,Lab Equipment & Testing Services
INV-2024-11045,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2024-01-13,2024-01-28,558706.6,100567.19,INR,Bank Transfer (NEFT),Pending,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),714728.5531808024,0,343,Very Poor,55454.7631808024,0,Lab Equipment & Testing Services
INV-2024-11702,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-01-13,2024-01-28,90038.84,16206.99,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),116261.97879822522,0,495,Very Poor,10016.14879822522,0,Office Utilities & Janitorial
INV-2024-10122,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Zoho People,2024-01-13,2024-02-12,9911.2,1784.02,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),12925.785104730694,0,535,Very Poor,1230.5651047306933,0,HR & Payroll Software
INV-2024-10217,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2024-01-13,2024-02-27,47128.3,8483.09,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,55485.67527306928,0,706,Good,-125.71472693072064,0,Event Sponsorships & Conferences
INV-2024-13654,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HCL Infosystems,2024-01-13,2024-03-13,470337.32,84660.72,INR,Direct Debit,Pending,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx),664289.4258999748,0,549,Very Poor,109291.38589997476,0,Hardware & Workstations
INV-2024-13396,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Workday,2024-01-13,2024-02-12,48511.48,8732.07,INR,Bank Transfer (NEFT),Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),60482.99896174867,0,457,Very Poor,3239.448961748669,0,HR & Payroll Software
INV-2024-12975,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,DAC (Design Automation Conference),2024-01-13,2024-03-13,54503.78,9810.68,INR,Corporate Credit Card,Pending,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,61989.15451750202,0,617,Fair,-2325.305482497977,0,Event Sponsorships & Conferences
INV-2024-14709,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,InCore Semiconductors,2024-01-14,2024-02-13,2047447.39,368540.53,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),2904329.6851863684,0,431,Very Poor,488341.7651863685,0,Hardware Emulation & IP Licensing
INV-2024-14564,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,InCore Semiconductors,2024-01-14,2024-02-28,3366233.99,605922.12,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS),4992961.007652079,0,750,Very Good,1020804.8976520785,1,EDA Tools & Software Licenses
INV-2024-13698,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2024-01-14,2024-03-14,1538632.23,276953.8,INR,Bank Transfer (RTGS),Overdue,15,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),1772094.1446378068,0,753,Very Good,-43491.88536219316,0,Project Engineering Contractors
INV-2024-11232,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Awfis Space Solutions,2024-01-14,2024-02-13,248761.68,44777.1,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),274770.1790985823,0,554,Very Poor,-18768.60090141769,0,Office Rent & Coworking Spaces
INV-2024-12392,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-01-14,2024-02-13,1916322.53,344938.06,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),2833069.769391636,1,628,Fair,571809.1793916358,0,Lab Equipment & Testing Services
INV-2024-13998,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-01-14,2024-01-29,41422.49,7456.05,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),49581.43051182381,0,679,Good,702.8905118238135,0,Office Utilities & Janitorial
INV-2024-11502,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2024-01-14,2024-03-14,64095.65,11537.22,INR,Direct Debit,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),80564.2946326778,0,411,Very Poor,4931.424632677803,0,HR & Payroll Software
INV-2024-10697,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Rashi Peripherals,2024-01-14,2024-02-13,128714.2,23168.56,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx),168586.0174993864,1,613,Fair,16703.257499386393,0,Hardware & Workstations
INV-2024-11361,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,BDO India,2024-01-14,2024-03-14,32652.49,5877.45,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,36910.161113128386,0,541,Very Poor,-1619.7788868716152,0,Legal & Accounting Fees
INV-2024-10258,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2024-01-14,2024-02-28,636844.23,114631.96,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),842201.9421546278,0,707,Good,90725.75215462777,0,Office Rent & Coworking Spaces
INV-2024-10462,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-01-15,2024-01-30,457678.06,82382.05,INR,Corporate Credit Card,Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),658962.4236370034,0,798,Very Good,118902.3136370034,0,Project Engineering Contractors
INV-2024-10471,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2024-01-15,2024-02-29,70088.18,12615.87,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing,81787.410591001,0,758,Very Good,-916.6394089989972,0,Digital Advertising & PR
INV-2024-14898,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-01-15,2024-02-14,2631569.45,473682.5,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS),2963235.9949584897,0,445,Very Poor,-142015.95504151052,0,Hardware Emulation & IP Licensing
INV-2024-13828,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,BrowserStack,2024-01-15,2024-02-29,5137.22,924.7,INR,Corporate Credit Card,Pending,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx),6554.135063251885,0,602,Fair,492.2150632518849,0,Software Subscriptions (SaaS)
INV-2024-11321,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2024-01-15,2024-03-15,3390767.71,610338.19,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),4157547.1178650414,0,561,Very Poor,156441.21786504146,1,Cloud Compute & Server Hosting
INV-2024-10012,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,EY (Ernst & Young),2024-01-15,2024-02-29,18765.01,3377.7,INR,Corporate UPI,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,22636.961909589943,0,681,Good,494.25190958994517,0,Legal & Accounting Fees
INV-2024-10127,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Ola Cabs,2024-01-15,2024-01-30,36286.71,6531.61,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,42310.19899273517,0,439,Very Poor,-508.12100726483095,0,Travel & Lodging
INV-2024-10916,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Rashi Peripherals,2024-01-15,2024-01-30,779002.16,140220.39,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx),893740.06103141,0,318,Very Poor,-25482.48896859004,0,Hardware & Workstations
INV-2024-13995,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Keka HR,2024-01-15,2024-03-15,12796.54,2303.38,INR,Corporate UPI,Overdue,35,HR & Payroll Software,AC-5008,Operating Expense (OpEx),18827.340377453485,1,490,Very Poor,3727.4203774534844,0,HR & Payroll Software
INV-2024-14229,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Social Beat,2024-01-15,2024-02-14,76727.34,13810.92,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing,114479.02179705325,0,561,Very Poor,23940.76179705326,0,Digital Advertising & PR
INV-2024-14594,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2024-01-15,2024-03-15,91659.44,16498.7,INR,Corporate Credit Card,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,134188.8966456408,0,379,Very Poor,26030.756645640806,0,Event Sponsorships & Conferences
INV-2024-12868,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2024-01-15,2024-01-30,301997.92,54359.63,INR,Corporate Credit Card,Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),433618.0894640766,0,621,Fair,77260.53946407663,0,Project Engineering Contractors
INV-2024-14508,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IEEE Expos,2024-01-15,2024-02-29,70425.63,12676.61,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,78544.06377775397,0,748,Very Good,-4558.176222246038,0,Event Sponsorships & Conferences
INV-2024-11011,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,BrowserStack,2024-01-16,2024-03-16,5373.29,967.19,INR,Corporate Credit Card,Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx),7581.4287866974755,0,726,Good,1240.9487866974755,0,Testing & Monitoring Tools
INV-2024-12162,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HDFC Bank,2024-01-16,2024-02-15,38388.87,6910.0,INR,Corporate Credit Card,Pending,0,Bank & Financial Charges,AC-5014,Administrative & General,44988.33525343434,0,397,Very Poor,-310.5347465656596,0,Bank & Financial Charges
INV-2024-13163,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Keka HR,2024-01-16,2024-02-15,24837.42,4470.74,INR,Direct Debit,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),34272.908847486404,0,603,Fair,4964.748847486406,0,HR & Payroll Software
INV-2024-11166,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2024-01-16,2024-03-16,87900.49,15822.09,INR,Direct Debit,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),104089.81236744545,0,757,Very Good,367.2323674454492,0,Office Utilities & Janitorial
INV-2024-14852,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,GitHub,2024-01-16,2024-03-16,846.03,0.0,USD,Wire Transfer,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx),1073.3315635892388,0,353,Very Poor,227.30156358923887,0,Software Subscriptions (SaaS)
INV-2024-12061,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Deloitte,2024-01-16,2024-03-16,35474.65,6385.44,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,42392.05139223549,0,392,Very Poor,531.9613922354865,0,Legal & Accounting Fees
INV-2024-10956,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Google Ads,2024-01-16,2024-03-01,142428.54,25637.14,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing,203083.62112190144,0,451,Very Poor,35017.94112190143,0,Digital Advertising & PR
INV-2024-14949,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2024-01-16,2024-01-31,77745.85,13994.25,INR,Direct Debit,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),95521.23567035496,0,456,Very Poor,3781.1356703549536,0,Office Utilities & Janitorial
INV-2024-11343,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-01-16,2024-03-01,719377.73,129487.99,INR,Bank Transfer (RTGS),Pending,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),1012433.4144656097,0,715,Good,163567.69446560973,0,Hardware Emulation & IP Licensing
INV-2024-14268,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Keka HR,2024-01-17,2024-02-01,25559.21,4600.66,INR,Direct Debit,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),31621.401920210777,0,364,Very Poor,1461.5319202107785,0,HR & Payroll Software
INV-2024-11349,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2024-01-17,2024-03-17,142319.74,25617.55,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,206447.06163922104,0,578,Very Poor,38509.77163922104,0,Travel & Lodging
INV-2024-11588,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2024-01-17,2024-03-17,627109.81,112879.77,INR,Bank Transfer (RTGS),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx),742107.4696593977,0,357,Very Poor,2117.889659397668,0,Hardware & Workstations
INV-2024-11922,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2024-01-17,2024-02-16,661744.48,119114.01,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),907590.5911767131,0,682,Good,126732.10117671314,0,Hardware Emulation & IP Licensing
INV-2024-12437,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-01-17,2024-02-01,2876203.84,517716.69,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),3403029.1348981336,0,524,Very Poor,9108.604898133723,0,Project Engineering Contractors
INV-2024-14796,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HSBC,2024-01-17,2024-03-02,7295.51,1313.19,INR,Corporate UPI,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General,8546.77722913078,0,788,Very Good,-61.92277086922104,0,Bank & Financial Charges
INV-2024-13852,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-01-17,2024-03-17,28274.03,5089.33,INR,Corporate Credit Card,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),38464.0139215837,0,776,Very Good,5100.653921583698,0,Office Utilities & Janitorial
INV-2024-12326,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-01-17,2024-02-16,2253875.83,405697.65,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),3090743.739429693,0,745,Very Good,431170.2594296931,0,Lab Equipment & Testing Services
INV-2024-10307,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2024-01-18,2024-02-17,10943.66,1969.86,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,12702.487817080917,0,707,Good,-211.03218291908274,0,Legal & Accounting Fees
INV-2024-10760,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Hilton,2024-01-18,2024-02-02,110795.79,19943.24,INR,Bank Transfer (NEFT),Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment,124239.5612922527,0,759,Very Good,-6499.468707747288,0,Travel & Lodging
INV-2024-12177,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2024-01-18,2024-02-02,31093.21,5596.78,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General,44291.822604775465,0,393,Very Poor,7601.832604775466,0,Bank & Financial Charges
INV-2024-12672,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2024-01-18,2024-02-02,24236.89,4362.64,INR,Corporate Credit Card,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,34382.272948160964,0,470,Very Poor,5782.742948160964,0,Event Sponsorships & Conferences
INV-2024-11947,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2024-01-18,2024-02-02,87581.88,15764.74,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),117579.10550046556,0,663,Fair,14232.48550046556,0,Office Utilities & Janitorial
INV-2024-13703,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Continental Device India,2024-01-18,2024-03-18,3063745.14,551474.13,INR,Bank Transfer (RTGS),Overdue,70,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),4224012.617600678,1,331,Very Poor,608793.3476006774,1,Lab Equipment & Testing Services
INV-2024-10481,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Cyril Amarchand Mangaldas,2024-01-18,2024-02-02,66707.82,12007.41,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,89573.56886099494,0,383,Very Poor,10858.338860994936,0,Legal & Accounting Fees
INV-2024-14337,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Docker,2024-01-18,2024-02-02,91353.24,16443.58,INR,Bank Transfer (NEFT),Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx),107788.2216505111,0,545,Very Poor,-8.598349488907843,0,Software Subscriptions (SaaS)
INV-2024-12250,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Reliance Jio Enterprise,2024-01-18,2024-02-17,80009.62,14401.73,INR,Bank Transfer (NEFT),Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),112061.4711849225,0,454,Very Poor,17650.121184922504,0,Internet & Telecom
INV-2024-14670,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,IndiQube,2024-01-18,2024-02-02,536409.16,96553.65,INR,Bank Transfer (NEFT),Pending,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),641721.8895514435,0,530,Very Poor,8759.079551443487,0,Office Rent & Coworking Spaces
INV-2024-10866,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Tata Tele Business,2024-01-18,2024-02-02,21008.89,3781.6,INR,Bank Transfer (NEFT),Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),26620.300284879107,0,812,Exceptional,1829.8102848791082,0,Internet & Telecom
INV-2024-14365,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-01-18,2024-02-02,2684234.03,483162.13,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),3859357.6628318205,0,712,Good,691961.5028318207,0,Lab Equipment & Testing Services
INV-2024-14031,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2024-01-18,2024-03-03,122708.38,22087.51,INR,Bank Transfer (NEFT),Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment,148496.56604636117,0,834,Exceptional,3700.676046361168,0,Travel & Lodging
INV-2024-11732,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Slack,2024-01-19,2024-03-04,45566.5,8201.97,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx),55611.964191789935,0,839,Exceptional,1843.494191789936,0,Software Subscriptions (SaaS)
INV-2024-11956,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Air India,2024-01-19,2024-03-04,180270.58,32448.7,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,225477.55616242826,0,301,Very Poor,12758.276162428268,0,Travel & Lodging
INV-2024-12528,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2024-01-19,2024-02-03,36244.12,6523.94,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,40972.30172697386,0,697,Good,-1795.7582730261392,0,Legal & Accounting Fees
INV-2024-12285,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2024-01-19,2024-02-03,65651.25,11817.23,INR,Corporate Credit Card,Overdue,42,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,81321.1315086676,1,534,Very Poor,3852.6515086676045,0,Event Sponsorships & Conferences
INV-2024-14628,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2024-01-19,2024-03-04,390082.08,70214.77,INR,Corporate Credit Card,Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),475236.42167275003,0,829,Exceptional,14939.571672750011,0,Project Engineering Contractors
INV-2024-11791,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2024-01-19,2024-02-18,855254.67,153945.84,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),947208.9230395912,0,501,Very Poor,-61991.586960408866,0,Cloud Compute & Server Hosting
INV-2024-12564,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Emirates,2024-01-19,2024-03-19,115410.54,20773.9,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,138576.63185517862,0,556,Very Poor,2392.1918551786293,0,Travel & Lodging
INV-2024-13165,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Meta for Business,2024-01-19,2024-02-03,168895.59,30401.21,INR,Direct Debit,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing,204111.80690129008,0,423,Very Poor,4815.006901290086,0,Digital Advertising & PR
INV-2024-14170,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Deloitte,2024-01-19,2024-03-19,38942.03,7009.57,INR,Bank Transfer (NEFT),Pending,0,Legal & Accounting Fees,AC-5013,Administrative & General,51354.017594302924,0,501,Very Poor,5402.417594302926,0,Legal & Accounting Fees
INV-2024-12356,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,GreytHR,2024-01-19,2024-03-19,23420.63,4215.71,INR,Bank Transfer (NEFT),Overdue,38,HR & Payroll Software,AC-5008,Operating Expense (OpEx),31070.25755890772,0,715,Good,3433.9175589077195,0,HR & Payroll Software
INV-2024-13341,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,EY (Ernst & Young),2024-01-19,2024-02-03,46676.67,8401.8,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,69505.98260689234,0,473,Very Poor,14427.512606892346,0,Legal & Accounting Fees
INV-2024-14062,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2024-01-20,2024-02-19,6206.18,0.0,USD,Wire Transfer,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS),7497.972504111168,0,314,Very Poor,1291.7925041111675,0,EDA Tools & Software Licenses
INV-2024-10769,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Deloitte,2024-01-20,2024-03-05,68328.27,12299.09,INR,Bank Transfer (NEFT),Pending,0,Legal & Accounting Fees,AC-5013,Administrative & General,86806.15797048113,0,696,Good,6178.797970481126,0,Legal & Accounting Fees
INV-2024-12916,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2024-01-20,2024-03-05,1999660.76,359938.94,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS),2289622.822688792,0,539,Very Poor,-69976.87731120811,0,EDA Tools & Software Licenses
INV-2024-11163,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,CBRE Group,2024-01-20,2024-02-19,557150.92,100287.17,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),828034.7249473884,0,366,Very Poor,170596.63494738837,0,Office Rent & Coworking Spaces
